Price,Area,Location,No._of_Bedrooms,Resale,LandscapedGardens,IndoorGames,Intercom,SportsFacility,ClubHouse,24X7Security,PowerBackup,CarParking,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Total_Amenities,Price_per_sqft,Amenity_Score,Bedroom_Density
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2980000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980.0,0.0,0.003
2819000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523.75,0.0,0.0025
2129000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129.0,0.0,0.003
2207000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.75,0.0,0.0025
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
2122000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122.0,0.0,0.003
2061000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576.25,0.0,0.0025
2258000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822.5,0.0,0.0025
2100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2350000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937.5,0.0,0.0025
2920000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650.0,0.0,0.0025
2480000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480.0,0.0,0.003
2214000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2767.5,0.0,0.0025
2947000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683.75,0.0,0.0025
3042000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3042.0,0.0,0.003
3057000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057.0,0.0,0.003
2356000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356.0,0.0,0.003
2400000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.0025
3000000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,0.0,0.0025
2055000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055.0,0.0,0.003
2199000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748.75,0.0,0.0025
2200000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750.0,0.0,0.0025
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2310000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310.0,0.0,0.003
2350000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937.5,0.0,0.0025
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
3010000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3762.5,0.0,0.0025
2300000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,0.0,0.003
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
2780000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3475.0,0.0,0.0025
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2600000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250.0,0.0,0.0025
2350000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350.0,0.0,0.003
3010000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3762.5,0.0,0.0025
2300000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,0.0,0.003
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2980000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725.0,0.0,0.0025
2800000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.0,0.0,0.003
3100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875.0,0.0,0.0025
2390000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.0,0.0,0.003
2700000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.0,0.0,0.0025
5000000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250.0,0.0,0.0025
3034000,500,Noida,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6068.0,0.0,0.002
2350000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350.0,0.0,0.003
2500000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125.0,0.0,0.0025
2700000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700.0,0.0,0.003
3000000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,0.0,0.0025
3300000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300.0,0.0,0.003
2450000,1000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.0,0.0,0.003
20299999,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25374.99875,0.0,0.0025
3021000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021.0,0.0,0.003
2242000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242.0,0.0,0.003
2819000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523.75,0.0,0.0025
2207000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207.0,0.0,0.003
2355000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2943.75,0.0,0.0025
2400000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.0025
2030000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.5,0.0,0.0025
2248000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248.0,0.0,0.003
2840000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.0,0.0,0.0025
2948000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948.0,0.0,0.003
2075000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075.0,0.0,0.003
2098000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622.5,0.0,0.0025
2287000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858.75,0.0,0.0025
2235000,810,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759.259259259259,0.0,0.0024691358024691358
2350000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937.5,0.0,0.0025
2910000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637.5,0.0,0.0025
2222000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222.0,0.0,0.003
2278000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847.5,0.0,0.0025
2242000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802.5,0.0,0.0025
2242000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802.5,0.0,0.0025
2953000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691.25,0.0,0.0025
2150000,1000,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.0,0.0,0.002
2129000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661.25,0.0,0.0025
2207000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.75,0.0,0.0025
2715000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393.75,0.0,0.0025
2122000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122.0,0.0,0.003
2950000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687.5,0.0,0.0025
2300000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,0.0,0.003
2100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2933000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3666.25,0.0,0.0025
2910000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910.0,0.0,0.003
2237000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237.0,0.0,0.003
2285000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2856.25,0.0,0.0025
2983000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728.75,0.0,0.0025
2073999,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073.999,0.0,0.003
2870000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3587.5,0.0,0.0025
2180000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180.0,0.0,0.003
2819000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523.75,0.0,0.0025
2207000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207.0,0.0,0.003
2355000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2943.75,0.0,0.0025
2400000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.0025
2030000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.5,0.0,0.0025
2248000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248.0,0.0,0.003
2840000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.0,0.0,0.0025
2948000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948.0,0.0,0.003
2075000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075.0,0.0,0.003
2098000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622.5,0.0,0.0025
2287000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858.75,0.0,0.0025
2235000,810,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759.259259259259,0.0,0.0024691358024691358
2350000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937.5,0.0,0.0025
2910000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637.5,0.0,0.0025
2222000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222.0,0.0,0.003
2278000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847.5,0.0,0.0025
2242000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802.5,0.0,0.0025
2242000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802.5,0.0,0.0025
2953000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691.25,0.0,0.0025
2150000,1000,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.0,0.0,0.002
2129000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2661.25,0.0,0.0025
2207000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.75,0.0,0.0025
2715000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393.75,0.0,0.0025
2122000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122.0,0.0,0.003
2950000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687.5,0.0,0.0025
2300000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,0.0,0.003
2100000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.0,0.0,0.0025
2933000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3666.25,0.0,0.0025
2910000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910.0,0.0,0.003
2237000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237.0,0.0,0.003
2285000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2856.25,0.0,0.0025
2983000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728.75,0.0,0.0025
2073999,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073.999,0.0,0.003
2870000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3587.5,0.0,0.0025
2180000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180.0,0.0,0.003
2832000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540.0,0.0,0.0025
3015000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015.0,0.0,0.003
3023000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3023.0,0.0,0.003
2400000,800,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.00375
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2200000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200.0,0.0,0.003
3005000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756.25,0.0,0.0025
2106000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106.0,0.0,0.003
2306000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882.5,0.0,0.0025
2122000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652.5,0.0,0.0025
3016000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3770.0,0.0,0.0025
3900000,1100,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545.4545454545455,0.0,0.0027272727272727275
2451000,750,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3268.0,0.0,0.0026666666666666666
8500000,500,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000.0,0.0,0.004
20000000,855,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23391.812865497075,0.0,0.0023391812865497076
4500000,1000,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,0.0,0.002
6500000,850,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7647.058823529412,0.0,0.002352941176470588
9500000,850,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11176.470588235294,0.0,0.002352941176470588
4500000,850,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5294.117647058823,0.0,0.0035294117647058825
5500000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6875.0,0.0,0.0025
8000000,750,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10666.666666666666,0.0,0.0026666666666666666
6500000,950,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6842.105263157895,0.0,0.003157894736842105
10000000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500.0,0.0,0.0025
10000000,1100,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9090.90909090909,0.0,0.0027272727272727275
7500000,850,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8823.529411764706,0.0,0.002352941176470588
4700000,1000,Dwarka Mor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700.0,0.0,0.003
2000000,820,Dwarka Mor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439.0243902439024,0.0,0.003658536585365854
2700000,500,Dwarka Mor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400.0,0.0,0.002
2400000,625,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840.0,0.0,0.0032
8900000,525,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16952.380952380954,0.0,0.0038095238095238095
3500000,1050,Dwarka Mor,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333.3333333333335,0.0,0.0038095238095238095
4200000,750,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600.0,0.0,0.0026666666666666666
3651000,850,Dwarka Mor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4295.294117647059,0.0,0.0035294117647058825
2451000,720,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3404.1666666666665,0.0,0.004166666666666667
4551000,540,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8427.777777777777,0.0,0.003703703703703704
3251000,900,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.222222222222,0.0,0.0033333333333333335
2800000,675,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148.148148148148,0.0,0.0044444444444444444
4551000,650,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001.538461538462,0.0,0.003076923076923077
13000000,900,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14444.444444444445,0.0,0.0033333333333333335
35500000,1700,Sector 10 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20882.352941176472,0.0,0.0017647058823529412
5000000,2450,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040.8163265306123,0.0,0.0012244897959183673
4000000,1000,Dwarka Mor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,0.0,0.003
2000000,900,Dwarka Mor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222.222222222222,0.0,0.0033333333333333335
5000000,500,Dwarka Mor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0.0,0.002
3000000,1000,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,0.0,0.003
4000000,750,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5333.333333333333,0.0,0.0026666666666666666
2600000,900,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888.8888888888887,0.0,0.0033333333333333335
3000000,650,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615.384615384615,0.0,0.003076923076923077
3500000,750,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4666.666666666667,0.0,0.0026666666666666666
3500000,850,Dwarka Mor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117.64705882353,0.0,0.0035294117647058825
2500000,850,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941.176470588235,0.0,0.0035294117647058825
2500000,600,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166.666666666667,0.0,0.0033333333333333335
5500000,600,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9166.666666666666,0.0,0.0033333333333333335
4000000,1050,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3809.5238095238096,0.0,0.002857142857142857
7500000,800,Uttam Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9375.0,0.0,0.0025
7500000,850,Sector 4 Dwarka,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8823.529411764706,0.0,0.001176470588235294
12000000,850,Sector 4 Dwarka,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14117.64705882353,0.0,0.001176470588235294
54200000,1400,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38714.28571428572,0.0,0.0014285714285714286
42300000,4376,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9666.36197440585,0.0,0.0009140767824497258
5200000,1225,Sector 12 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244.897959183673,0.0,0.0024489795918367346
6500000,600,Sector 22 Dwarka,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10833.333333333334,0.0,0.0016666666666666668
6500000,2360,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754.237288135593,0.0,0.001271186440677966
4500000,1020,Sector 22 Dwarka,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411.764705882353,0.0,0.00196078431372549
12800000,600,Sector 22 Dwarka,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21333.333333333332,0.0,0.0016666666666666668
15000000,1400,Sector 6 Dwarka,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10714.285714285714,0.0,0.0014285714285714286
60000000,1900,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31578.947368421053,0.0,0.0015789473684210526
80000000,1103,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72529.46509519493,0.0,0.001813236627379873
20000000,1105,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18099.547511312216,0.0,0.0018099547511312218
50000000,1106,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45207.956600361664,0.0,0.0018083182640144665
50000000,1107,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45167.11833785004,0.0,0.0018066847335140017
55000000,1207,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45567.52278376139,0.0,0.0016570008285004142
3500000,1201,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914.238134887594,0.0,0.0016652789342214821
2300000,585,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3931.6239316239316,0.0,0.003418803418803419
3000000,800,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,0.0,0.0025
2600000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,0.0,0.003
2350000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350.0,0.0,0.003
17800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22250.0,0.0,0.0025
2800000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,0.0,0.0025
2200000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750.0,0.0,0.0025
2900000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625.0,0.0,0.0025
2600000,1000,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,0.0,0.002
2000000,1000,Noida,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,0.0,0.003
8500000,800,Noida,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10625.0,0.0,0.0025
16500000,1498,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11014.686248331109,0.0,0.0020026702269692926
2700000,1965,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374.0458015267175,0.0,0.0015267175572519084
28000000,586,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47781.56996587031,0.0,0.0034129692832764505
2500000,1600,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.5,0.0,0.0025
2600000,600,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333.333333333333,0.0,0.0016666666666666668
2400000,600,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,0.0,0.0016666666666666668
2600000,650,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,0.0,0.0015384615384615385
3500000,750,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4666.666666666667,0.0,0.0026666666666666666
6500000,1200,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416.666666666667,0.0,0.0016666666666666668
4700000,2900,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620.6896551724137,0.0,0.001379310344827586
2100000,650,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3230.769230769231,0.0,0.003076923076923077
2500000,550,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545.454545454545,0.0,0.0018181818181818182
2500000,810,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086.41975308642,0.0,0.0024691358024691358
12500000,600,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20833.333333333332,0.0,0.005
3600000,2700,Other,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333.3333333333333,0.0,0.0022222222222222222
5400000,750,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200.0,0.0,0.0026666666666666666
4500000,1200,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,0.0,0.0016666666666666668
5400000,1000,Other,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400.0,0.0,0.004
5600000,550,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10181.818181818182,0.0,0.0018181818181818182
2900000,810,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580.246913580247,0.0,0.0024691358024691358
11500000,900,Other,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12777.777777777777,0.0,0.0022222222222222222
6000000,1000,Sector 12 Dwarka,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0.0,0.002
35900000,240,Other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149583.33333333334,0.0,0.004166666666666667
3590000,2000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795.0,0.0,0.0015
3590999,2000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795.4995,0.0,0.0015
6900000,2000,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450.0,0.0,0.0015
8600000,1537,Other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595.315549772284,0.0,0.001951854261548471
